Mailing ID,MailingRefCode,URL Text,Date,Month,Day of Week,Time,Unique Click,Gross Clicks,CTR,CTOR
5744630,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Watch_Offer25_102309&email=[emailaddr_]",10/23/2009,October,Friday,7:00 PM,53,60,0.17420591138726%,2.52419015565839%
5742756,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3414698&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen6%2Findex%2Ephp%3Fref%3Dwatch26&eresponse=1&mc=watch_offer26_102309&email=[emailaddr_]",10/23/2009,October,Friday,9:09 AM,5,6,1.21212121212121%,18.1818181818182%
5744861,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3414698&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen6%2Findex%2Ephp%3Fref%3Dwatch26&eresponse=1&mc=watch_offer26_102309&email=[emailaddr_]",10/23/2009,October,Friday,9:00 PM,572,678,0.847192892576441%,26.5986661435857%
5742756,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Watch_Offer26_102309&email=[emailaddr_]",10/23/2009,October,Friday,9:09 AM,1,1,0.202020202020202%,3.03030303030303%
5744861,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Watch_Offer26_102309&email=[emailaddr_]",10/23/2009,October,Friday,9:00 PM,65,71,0.0887178397830786%,2.78540604158494%
5742779,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3414709&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen6%2Fnew%2Dwatch%2Ephp%3Fref%3Dwatch27&eresponse=1&mc=new_watch_offer27_102309&email=[emailaddr_]",10/23/2009,October,Friday,9:25 AM,11,13,2.62626262626263%,25%
5745182,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3414709&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen6%2Fnew%2Dwatch%2Ephp%3Fref%3Dwatch27&eresponse=1&mc=new_watch_offer27_102309&email=[emailaddr_]",10/24/2009,October,Saturday,12:01 AM,718,851,2.33534577387486%,28.2442748091603%
5742779,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Watch_Offer27_102309&email=[emailaddr_]",10/23/2009,October,Friday,9:25 AM,1,1,0.202020202020202%,1.92307692307692%
5745182,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Watch_Offer27_102309&email=[emailaddr_]",10/24/2009,October,Saturday,12:01 AM,73,77,0.211306256860593%,2.55559243279124%
5742787,paulette_it_test_20091023_28031,"http://navigate.ims.ca/default.aspx?ID=9596&Mailingid=7579&Redirect=http%3a%2f%2fnavigate.ims.ca%2fviewarchived.aspx%3fmailing_id%3d7579",10/23/2009,October,Friday,9:45 AM,1,1,9.09090909090909%,1.12359550561798%
5742787,paulette_it_test_20091023_28031,"http://navigate.ims.ca/default.aspx?ID=9598&Mailingid=7579&Redirect=http%3a%2f%2fregistration.search-autoparts.com%2freg_general.aspx%3fsiteid%3d276",10/23/2009,October,Friday,9:45 AM,1,1,9.09090909090909%,1.12359550561798%
5742787,paulette_it_test_20091023_28031,"http://navigate.ims.ca/default.aspx?ID=9601&Mailingid=7579&Redirect=http%3a%2f%2fengage2.advanstar.com%2fadclick%2fCID%3d000093b60000000000000000%2fsite%3dAMBALERT%2faamsz%3d728x90",10/23/2009,October,Friday,9:45 AM,1,1,9.09090909090909%,1.12359550561798%
5742787,paulette_it_test_20091023_28031,"http://navigate.ims.ca/default.aspx?ID=9604&Mailingid=7579&Redirect=http%3a%2f%2fprofilecenter.dev%2fmember.aspx%3femail%3d[emailaddr]%26list%3d[list.name]%26mailingid%3d7579",10/23/2009,October,Friday,9:45 AM,5,17,154.545454545455%,19.1011235955056%
5742787,paulette_it_test_20091023_28031,"http://navigate.ims.ca/default.aspx?ID=9605&Mailingid=7579&Redirect=http%3a%2f%2fprofilecenter.dev%2fUpdatePrograms.aspx%3femail%3d[emailaddr]%26list%3d[list.name]%26mailingid%3d7579",10/23/2009,October,Friday,9:45 AM,3,5,45.4545454545455%,5.61797752808989%
5742787,paulette_it_test_20091023_28031,"http://navigate.ims.ca/default.aspx?ID=9606&Mailingid=7579&Redirect=http%3a%2f%2fprofilecenter.dev%2fReferFriend.aspx%3femail%3d[emailaddr]%26list%3d[list.name]%26mailingid%3d7579",10/23/2009,October,Friday,9:45 AM,3,4,36.3636363636364%,4.49438202247191%
5742787,paulette_it_test_20091023_28031,"http://navigate.ims.ca/default.aspx?ID=9607&Mailingid=7579&Redirect=http%3a%2f%2fprofilecenter.dev%2fSubscribeme.aspx%3femail%3d[emailaddr]%26list%3d[list.name]%26mailingid%3d7579",10/23/2009,October,Friday,9:45 AM,3,3,27.2727272727273%,3.37078651685393%
5755691,no ID,"http://cenews.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=27947&mc=CE_News_Oct2009&email=[emailaddr_]&eresponse=1",10/26/2009,October,Monday,5:02 AM,5,6,1.25523012552301%,5.26315789473684%
5755694,no ID,"http://cenews.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=27947&mc=CE_News_Oct2009&email=[emailaddr_]&eresponse=1",10/26/2009,October,Monday,5:09 AM,358,408,1.60743834213222%,6.08319666020576%
5755691,no ID,"http://cenews.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=CE_News_Oct2009&email=[emailaddr_]",10/26/2009,October,Monday,5:02 AM,4,5,1.04602510460251%,4.3859649122807%
5755694,no ID,"http://cenews.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=CE_News_Oct2009&email=[emailaddr_]",10/26/2009,October,Monday,5:09 AM,108,117,0.460956583405563%,1.74444610108842%
5755694,no ID,"http://cenews.hotims.com/r5/search.asp?action=search-eresp&return_by_category=y&switch_issue_id=27947&mc=CE_News_Oct2009&email=[emailaddr_]&eresponse=1",10/26/2009,October,Monday,5:09 AM,4,4,0.0157591994326688%,0.0596391829431937%
5755694,no ID,"http://cenews.hotims.com/r5/search.asp?action=search-eresp&return_by_category=y&switch_issue_id=27947&category_code=ABC&mc=CE_News_Oct2009&email=[emailaddr_]&eresponse=1",10/26/2009,October,Monday,5:09 AM,2,2,0.00787959971633441%,0.0298195914715968%
5759217,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416115&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama1&eresponse=1&mc=panorama_offer1_102609&email=[emailaddr_]",10/26/2009,October,Monday,12:34 PM,4,9,1.82186234817814%,36%
5759443,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416115&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama1&eresponse=1&mc=panorama_offer1_102609&email=[emailaddr_]",10/26/2009,October,Monday,1:55 PM,280,348,0.755437850041245%,15.9633027522936%
5759443,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Panorama_Offer1_102609&email=[emailaddr_]",10/26/2009,October,Monday,1:55 PM,32,33,0.0716363478487388%,1.51376146788991%
5759314,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416137&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama2&eresponse=1&mc=panorama_offer2_102609&email=[emailaddr_]",10/26/2009,October,Monday,12:40 PM,10,13,2.60521042084168%,24.5283018867925%
5759778,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416137&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama2&eresponse=1&mc=panorama_offer2_102609&email=[emailaddr_]",10/26/2009,October,Monday,5:00 PM,390,495,1.04558320307549%,23.0339692880409%
5759314,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Panorama_Offer2_102609&email=[emailaddr_]",10/26/2009,October,Monday,12:40 PM,1,4,0.801603206412826%,7.54716981132075%
5759778,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Panorama_Offer2_102609&email=[emailaddr_]",10/26/2009,October,Monday,5:00 PM,27,28,0.0591441003759875%,1.30293159609121%
5759401,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416136&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama3&eresponse=1&mc=panorama_offer3_102609&email=[emailaddr_]",10/26/2009,October,Monday,12:45 PM,7,10,2.02429149797571%,23.8095238095238%
5760184,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416136&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama3&eresponse=1&mc=panorama_offer3_102609&email=[emailaddr_]",10/26/2009,October,Monday,8:00 PM,413,529,1.25979376533067%,26.8391679350583%
5760184,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Panorama_Offer3_102609&email=[emailaddr_]",10/26/2009,October,Monday,8:00 PM,29,32,0.0762068062203805%,1.62354134956875%
5761275,no ID,"http://laboratoryequipment.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=27696&mc=LabEquipment_Oct2009&email=[emailaddr_]&eresponse=1",10/27/2009,October,Tuesday,3:53 AM,1,1,0.209643605870021%,1.36986301369863%
5761899,no ID,"http://laboratoryequipment.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=27696&mc=LabEquipment_Oct2009&email=[emailaddr_]&eresponse=1",10/27/2009,October,Tuesday,4:43 AM,172,187,0.560316413974951%,4.32170094753871%
5761899,no ID,"http://laboratoryequipment.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=LabEquipment_Oct2009&email=[emailaddr_]",10/27/2009,October,Tuesday,4:43 AM,118,130,0.389524779768682%,3.0043910330483%
5762915,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416569&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama4&eresponse=1&mc=panorama_offer4_102709&email=[emailaddr_]",10/27/2009,October,Tuesday,9:15 AM,5,7,1.59090909090909%,36.8421052631579%
5763909,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416569&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama4&eresponse=1&mc=panorama_offer4_102709&email=[emailaddr_]",10/27/2009,October,Tuesday,11:25 AM,558,722,1.28173264690218%,33.0434782608696%
5763909,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Panorama_Offer4_102709&email=[emailaddr_]",10/27/2009,October,Tuesday,11:25 AM,44,47,0.0834368897567903%,2.15102974828375%
5762921,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416571&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama5&eresponse=1&mc=panorama_offer5_102709&email=[emailaddr_]",10/27/2009,October,Tuesday,9:18 AM,6,6,1.33333333333333%,21.4285714285714%
5764123,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416571&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama5&eresponse=1&mc=panorama_offer5_102709&email=[emailaddr_]",10/27/2009,October,Tuesday,1:25 PM,455,545,0.907713062740461%,30.9307604994325%
5764123,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Panorama_Offer5_102709&email=[emailaddr_]",10/27/2009,October,Tuesday,1:25 PM,40,42,0.0699521993304575%,2.38365493757094%
5763301,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416575&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama6&eresponse=1&mc=panorama_offer6_102709&email=[emailaddr_]",10/27/2009,October,Tuesday,10:26 AM,6,6,1.2396694214876%,20%
5764130,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416575&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama6&eresponse=1&mc=panorama_offer6_102709&email=[emailaddr_]",10/27/2009,October,Tuesday,1:47 PM,794,1021,1.50705555883569%,32.3408299018055%
5763301,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Panorama_Offer6_102709&email=[emailaddr_]",10/27/2009,October,Tuesday,10:26 AM,1,1,0.206611570247934%,3.33333333333333%
5764130,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Panorama_Offer6_102709&email=[emailaddr_]",10/27/2009,October,Tuesday,1:47 PM,65,72,0.106276200035425%,2.28064618308521%
5762906,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417164&access=38&location=www%2Eearthandturf%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:07 AM,1,1,0.212314225053079%,1.85185185185185%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417164&access=38&location=www%2Eearthandturf%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,40,43,0.160119158443493%,1.06541129831516%
5762906,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417171&access=38&location=www%2Ehondapowerequipment%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:07 AM,1,1,0.212314225053079%,1.85185185185185%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417171&access=38&location=www%2Ehondapowerequipment%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,27,27,0.100539936697077%,0.668979187314172%
5762906,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417176&access=38&location=www%2Echristmasdecor%2Enet&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:07 AM,1,1,0.212314225053079%,1.85185185185185%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417176&access=38&location=www%2Echristmasdecor%2Enet&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,52,60,0.22342208154906%,1.48662041625372%
5762906,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417178&access=38&location=www%2Efinncorp%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:07 AM,1,1,0.212314225053079%,1.85185185185185%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417178&access=38&location=www%2Efinncorp%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,50,54,0.201079873394154%,1.33795837462834%
5762906,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417180&access=38&location=www%2Eolyola%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:07 AM,1,1,0.212314225053079%,1.85185185185185%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417180&access=38&location=www%2Eolyola%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,16,18,0.0670266244647179%,0.445986124876115%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417182&access=38&location=www%2Eholidaybrightlights%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,39,49,0.182461366598399%,1.21407333994054%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417184&access=38&location=www%2Etrunkpump%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,7,7,0.026065909514057%,0.173439048562934%
5762906,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417203&access=38&location=www%2Edrafix%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:07 AM,1,1,0.212314225053079%,1.85185185185185%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417203&access=38&location=www%2Edrafix%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,50,57,0.212250977471607%,1.41228939544103%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417177&access=38&location=www%2Enitetimedecor%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,41,45,0.167566561161795%,1.11496531219029%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417170&access=38&location=www%2Esrjinc%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,19,23,0.0856451312604729%,0.569871159563925%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417179&access=38&location=www%2Eturboturf%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,9,9,0.033513312232359%,0.222993062438057%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417181&access=38&location=www%2Elebanonturf%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,22,23,0.0856451312604729%,0.569871159563925%
5762906,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417183&access=38&location=www%2Eeztrench%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:07 AM,2,2,0.424628450106157%,3.7037037037037%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417183&access=38&location=www%2Eeztrench%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,34,35,0.130329547570285%,0.867195242814668%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417185&access=38&location=http%3A%2F%2Fwww%2Egoldeagle%2Ecom%2F&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,7,7,0.026065909514057%,0.173439048562934%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417208&access=38&location=www%2Edolmarpowerproducts%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,21,22,0.0819214299013219%,0.545094152626363%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417212&access=38&location=www%2Egrasshopermower%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,20,33,0.122882144851983%,0.817641228939544%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417155&access=38&location=http%3A%2F%2Fwww%2EJensenHeavyDuty%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,3,3,0.011171104077453%,0.0743310208126858%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417156&access=38&location=http%3A%2F%2Fwww%2Edolmarpowerproducts%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,2,2,0.00744740271830199%,0.0495540138751239%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417157&access=38&location=http%3A%2F%2Fwww%2Eblueridgearboristsupplies%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,4,4,0.014894805436604%,0.0991080277502478%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417158&access=38&location=http%3A%2F%2Fwww%2Etrakmats%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,2,2,0.00744740271830199%,0.0495540138751239%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417160&access=38&location=http%3A%2F%2Fwww%2Ebobcatturf%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,3,4,0.014894805436604%,0.0991080277502478%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417162&access=38&location=http%3A%2F%2Fwww%2Ealturnamats%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,1,2,0.00744740271830199%,0.0495540138751239%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417163&access=38&location=http%3A%2F%2Fwww%2Egyrotrac%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,1,1,0.003723701359151%,0.0247770069375619%
5763285,no ID,"http://tlc.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=TLC_Oct2009_eNewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,45,52,0.193632470675852%,1.28840436075322%
5763285,no ID,"http://tlc.hotims.com/r5/navigate.asp?listing_id=3417174&access=38&location=http%3A%2F%2Fwww%2Eventrac%2Ecom&eresponse=1&mc=tlc_oct2009_enewsletter&email=[emailaddr_]",10/27/2009,October,Tuesday,9:36 AM,34,38,0.141500651647738%,0.941526263627354%
5767137,no ID,"http://foundry.hotims.com/r5/search.asp?action=search-eresp&return_by_category=y&switch_issue_id=27559&mc=FMT_Oct2009&email=[emailaddr_]&eresponse=1",10/28/2009,October,Wednesday,3:51 AM,9,9,2.03160270880361%,8.49056603773585%
5768522,no ID,"http://foundry.hotims.com/r5/search.asp?action=search-eresp&return_by_category=y&switch_issue_id=27559&mc=FMT_Oct2009&email=[emailaddr_]&eresponse=1",10/28/2009,October,Wednesday,8:50 AM,72,78,1.4809189291817%,6.48379052369077%
5767137,no ID,"http://foundry.hotims.com/r5/navigate.asp?listing_id=3415794&access=38&location=http%3A%2F%2Fwww%2Easi%2Dalloys%2Ecom%2Fproducts%5Felectric%5Ffurnace%5Ffluxes%2Ehtm&eresponse=1&mc=fmt_oct2009&email=[emailaddr_]",10/28/2009,October,Wednesday,3:51 AM,4,5,1.12866817155756%,4.71698113207547%
5768522,no ID,"http://foundry.hotims.com/r5/navigate.asp?listing_id=3415794&access=38&location=http%3A%2F%2Fwww%2Easi%2Dalloys%2Ecom%2Fproducts%5Felectric%5Ffurnace%5Ffluxes%2Ehtm&eresponse=1&mc=fmt_oct2009&email=[emailaddr_]",10/28/2009,October,Wednesday,8:50 AM,24,25,0.474653502942852%,2.07813798836243%
5768522,no ID,"http://foundry.hotims.com/r5/navigate.asp?listing_id=3415798&access=38&location=www%2Estotek%2Ecom&eresponse=1&mc=fmt_oct2009&email=[emailaddr_]",10/28/2009,October,Wednesday,8:50 AM,24,32,0.60755648376685%,2.66001662510391%
5767137,no ID,"http://foundry.hotims.com/r5/navigate.asp?listing_id=3415802&access=38&location=www%2Egradientlens%2Ecom&eresponse=1&mc=fmt_oct2009&email=[emailaddr_]",10/28/2009,October,Wednesday,3:51 AM,2,2,0.451467268623025%,1.88679245283019%
5768522,no ID,"http://foundry.hotims.com/r5/navigate.asp?listing_id=3415802&access=38&location=www%2Egradientlens%2Ecom&eresponse=1&mc=fmt_oct2009&email=[emailaddr_]",10/28/2009,October,Wednesday,8:50 AM,10,10,0.189861401177141%,0.831255195344971%
5768516,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416850&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama7&eresponse=1&mc=panorama_offer7_102809&email=[emailaddr_]",10/28/2009,October,Wednesday,8:38 AM,1,1,0.203665987780041%,5%
5768537,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416850&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama7&eresponse=1&mc=panorama_offer7_102809&email=[emailaddr_]",10/28/2009,October,Wednesday,9:25 AM,363,450,0.633223105607542%,17.2877449097196%
5768537,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Panorama_Offer7_102809&email=[emailaddr_]",10/28/2009,October,Wednesday,9:25 AM,61,65,0.0914655596988672%,2.49711870918171%
5768520,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416851&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama8&eresponse=1&mc=panorama_offer8_102809&email=[emailaddr_]",10/28/2009,October,Wednesday,8:46 AM,4,5,1.02669404517454%,20%
5769560,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416851&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama8&eresponse=1&mc=panorama_offer8_102809&email=[emailaddr_]",10/28/2009,October,Wednesday,3:00 PM,803,1032,1.51537399782679%,26.6666666666667%
5769560,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Panorama_Offer8_102809&email=[emailaddr_]",10/28/2009,October,Wednesday,3:00 PM,122,135,0.198232063669202%,3.48837209302326%
5768521,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416853&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama9&eresponse=1&mc=panorama_offer9_102809&email=[emailaddr_]",10/28/2009,October,Wednesday,8:50 AM,4,4,0.838574423480084%,16%
5769646,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3416853&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Foffer%2Fpanorama%2Findex%2Ephp%3Fref%3Dpanorama9&eresponse=1&mc=panorama_offer9_102809&email=[emailaddr_]",10/28/2009,October,Wednesday,4:00 PM,864,1061,1.54630911608249%,25.5354993983153%
